appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
998690,Run Away,JOAO PORTO,JOAO PORTO,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1016890,Arch Drift,"Bemami, Michiel Blancquaert",Bemami,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
992040,Moot District,BratAndronik,Uberbax Gaming,,7,11,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1020480,Nasty,Fun Infused Games,Fun Infused Games,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1019150,Apolune,Lost Astronaut Studios,Lost Astronaut Studios,,2,0,0,"0 .. 20,000",0,0,0,0,420,420,0,0
1002440,Fantastic Creatures,Blue Callisto,Blue Callisto,,11,3,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1015180,Malicious Payload,Last Howl,Last Howl,,1,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1014560,Creepy Vision,Orange Valley,Orange Valley,,31,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1003370,Graywalkers: Purgatory,Dreamlords Digital Inc.,Dreamlords Digital Inc.,,21,9,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1013650,Tiny Dangerous Dungeons,Adventure Islands,Adventure Islands,,61,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1012600,Why Chicken? Why?,J.R. Smith,Number 77 Studios,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1023570,PUZZLE: ANIMALS,AFBIK Studio,AFBIK Studio,,20,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1024330,Bhavacakra Grace,Two Clusters,Two Clusters,,3,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1017780,Hammer & Anvil VR,Thibaut Blanca,Thibaut Blanca,,30,13,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1025230,Minda,"Sunho Kim, Gibeom Seo, Donghyun Lee",Sunho Kim,,9,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1024670,Ruination,Zachary Lee,Zachary Lee,,19,8,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1020050,Startup Valley Adventure,Fair Games Studio,"Fair Games Studio, Pleasant Rain Ltd",,24,11,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1018680,Screenbits - Screen Recorder,CHEHRAZ,CHEHRAZ,,98,27,0,"0 .. 20,000",0,0,0,0,899,899,0,16
1007210,Trouble Travel TT,PPC,PPC,,19,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1022640,Lgnorant girl doll,wandwand,wandwad,,2,2,0,"0 .. 20,000",0,0,0,0,19999,19999,0,0
1024520,Viking: Sigurd's Adventure,Areal Czech,GameDEN,,7,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1020120,A Giant Problem,Critical Charm,Critical Charm,,3,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1024780,Capture the planet: Cute War,ImperiumGame,KazakovStudios,,4,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
957810,Season of War (Alpha),SinorCreate,SinorCreate,,5,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
908790,Subdivision Infinity DX,MistFly Games,Crescent Moon Games,,67,18,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1029560,Bandits,Benerot,Benerot,,15,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1028950,Transhaping,Unbound Interactive,Unbound Interactive,,5,8,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1025270,Nogalious MSX,LUEGOLU3GO STUDIOS,LUEGOLU3GO STUDIOS,,2,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1015470,Need for Spirit: Off-Road Edition,"Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",,7,14,0,"0 .. 20,000",0,0,0,0,99,99,0,0
976920,Dance of Death: Du Lac & Fey,"Salix Games Ltd, Tea Clipper Games Ltd",Salix Games Ltd,,95,19,0,"0 .. 20,000",0,0,0,0,1899,1899,0,1
1031310,Polygon's Royale : Season 1,"FlyingCubicle, -",-,,1,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
985800,BATTLLOON - バトルーン,"noname studio, tiny cactus studio",Sony Music Entertainment (Japan) Inc. / UNTIES,,13,6,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1032020,Shantalia and Corali'hulu,,BelleGames Ltd.,,11,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
984360,Pocoman,SleeplessInc,Sleepless Inc.,,11,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
995480,Super president How to rule the country,Ruskija game experience,Tero Lunkka,,13,15,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1006090,Retro Space Shooter,Gable Games,Gable Games,,1,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1015700,Land Of The Void,GQJoy Information Technology Co.Ltd,GQJoy Information Technology Co.Ltd,,40,20,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1031560,Sudoku3D 2: The Cube,Shmurdik,Shmurdik Games,,0,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1029380,Monster Hunting... For Love!,DyneWulf,WolfBite Interactive,,27,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1032230,Bob's Cat Challenge,BelleGames Ltd.,BelleGames Ltd.,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
959400,Save Thine Kingdom,Primarch Interactive,Primarch Interactive,,4,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1035920,Chocolate makes you happy: Lunar New Year,Blender Games,Blender Games,,14,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1029100,Worse Than Death,Benjamin Rivers Inc.,Benjamin Rivers Inc.,,31,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1001430,Next Stop 3,Ladia Group,Ladia Group,,14,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
