appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
650070,OVERTURN,STUDIO HG,YJM GAMES,,57,15,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
716340,Blackberry Honey,ebi-hime,ebi-hime,,388,10,0,"0 .. 20,000",0,0,0,0,1299,1299,0,1
735590,Grand Pskov Story,CSM,W.T.B.,,57,21,0,"0 .. 20,000",0,0,0,0,299,299,0,0
705930,The Trace,shenzhen YuHui Technologyco.LTD,shenzhen YuHui Technologyco.LTD,,1,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
737930,Online Circle Pong,Vladimir Alekseev,Vladimir Alekseev,,9,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
733940,Cutie Paws,Oriplay,"Cristian Manolachi, Atomic Fabrik",,13,14,0,"0 .. 20,000",0,0,0,0,0,0,0,0
718040,Super Arcade Boy in Defender of Planet Earth,LoadUpGames.com,LoadUpGames.com,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
646150,Winter Wolves Classic Games Collection,Winter Wolves,Winter Wolves,,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
645920,Dreamstones,Windybeard,Windybeard,,70,14,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
727170,Old School FOTD,Andrey Bely,Narko Games,,21,47,0,"0 .. 20,000",0,0,0,0,99,99,0,0
701290,Legendary Mahjong,IP Izmailov Vladimir Yurievich,IP Izmailov Vladimir Yurievich,,23,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
730890,Salvation in Corruption,Blak Iron Studios,Blak Iron Studios,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
664850,8-bit Adventure Anthology: Volume I,"General Arcade, Abstraction Games",Abstraction Games,,38,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
652330,HereAfter,Brown Studios,Brown Studios,,25,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0
745180,Bike of the Wild,The Most,The Most,,8,14,0,"0 .. 20,000",0,0,0,0,499,499,0,0
742700,Empire Deluxe Combined Edition,Killer Bee Software,Killer Bee Software,,80,11,0,"0 .. 20,000",0,0,0,0,1999,1999,0,32
693990,STYLY：VR PLATFORM FOR ULTRA EXPERIENCE,"Psychic VR Lab Co., Ltd.","Psychic VR Lab Co., Ltd.",,13,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
746390,"PlayClaw :: Overlays, Game Recording & Streaming",Eduard Kozadaev,Eduard Kozadaev,,64,29,0,"0 .. 20,000",0,0,0,0,2999,2999,0,4
728070,Shark Week: Operation Apex,Curiscope,"Vive Studios, Discovery",,22,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
651490,No Longer Home,"Humble Grove, Hana Lee, Cel Davison, Adrienne Lombardo, Eli Rainsberry",Fellow Traveller,,62,6,0,"0 .. 20,000",0,0,0,0,1499,1499,0,5
618470,Qbik,Norbert Palacz,Forever Entertainment S. A.,,72,6,0,"0 .. 20,000",48,0,48,0,499,499,0,0
750870,JumpBall 2,André Bertaglia,André Bertaglia,,4,6,0,"0 .. 20,000",0,0,0,0,299,299,0,0
746220,Monarch of Greed - Act 1,Lled Games,Lled Games,,14,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
710760,High Noon VR,OctoBox Interactive,Buka Entertainment,,44,15,0,"0 .. 20,000",0,0,0,0,999,999,0,0
560300,Thy Sword,GamePhase,GamePhase,,58,2,0,"0 .. 20,000",0,0,0,0,899,899,0,0
563740,Lemons Must Die,Superbyte Games,Superbyte Games,,4,7,0,"0 .. 20,000",0,0,0,0,799,799,0,0
688790,Nebula Nuker,Octopi is not a Word,Octopi is not a Word,,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
737280,Moose Invasion,Daniel Meredith,Daniel Meredith,,9,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
740410,Puzzle Chambers,Entertainment Forge,GrabTheGames,,68,12,0,"0 .. 20,000",0,0,0,0,299,299,0,1
700740,Teenage Mutant Ninja Turtles: Portal Power,Nickelodeon,Nickelodeon,,38,27,0,"0 .. 20,000",0,0,0,0,999,999,0,0
566970,EscapeVR: Trapped Above the Clouds,"Five Mind Creations, Sourcenity",Five Mind Creations,,36,11,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
745870,Prehistorik,Titus Interactive,Interplay Entertainment Corp.,,13,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
652810,Grabity,Team Ninja Thumbs,Team Ninja Thumbs,,42,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
756560,Robot Warriors,Fabio Cunha,Fabio Cunha,,25,33,0,"0 .. 20,000",0,0,0,0,999,999,0,0
730840,Burger Shop,GoBit Games,GoBit Games,,92,1,0,"0 .. 20,000",0,0,0,0,699,699,0,6
629640,Sea Battle VR,视趣互动（天津）科技有限公司,视趣互动（天津）科技有限公司,,2,7,0,"0 .. 20,000",0,0,0,0,599,599,0,0
752500,Ghoulboy - Dark Sword of Goblin,Serkan Bakar,Serkan Bakar,,139,57,0,"0 .. 20,000",0,0,0,0,799,799,0,1
724750,Robot's Mystery,"Tomer Caner, Nitay Parnes",Indie,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
710640,PRO DRIFT RELOADED 2020,PhysX Studio,PhysX Studio,,4,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0
729130,Sound Soarer,Bjarki Arge Andreasen,Bjarki Arge Andreasen,,1,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
577000,Witchcraft,Silky Smooth Studio,Silky Smooth Studio,,6,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
724980,Winter Warland,Bitten Toast Games Inc.,Bitten Toast Games Inc.,,24,4,0,"0 .. 20,000",0,0,0,0,199,199,0,0
756020,Puppet Kings,Timba Games,Plug In Digital,,17,6,0,"0 .. 20,000",0,0,0,0,999,999,0,0
700520,Shift Quantum - A Cyber Noir Puzzle Platformer,Fishing Cactus,Fishing Cactus,,53,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
628130,NOBUNAGA’S AMBITION: Soutenroku with Power Up Kit / 信長の野望・蒼天録 with パワーアップキット,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,28,19,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
674220,ClickBit,NorthernLights Games,NorthernLights Games,,19,23,0,"0 .. 20,000",0,0,0,0,199,199,0,0
751250,Big Tower Tiny Square,Evil Objective,EO Interactive,,70,11,0,"0 .. 20,000",0,0,0,0,99,99,0,1
664250,EquiMagic - Galashow of Horses,b-alive gmbh,b-alive gmbh,,14,5,0,"0 .. 20,000",0,0,0,0,999,999,0,0
740240,Snake Eyes Dungeon,Tetabester,"GrabTheGames, Tetabester, Inca Games",,30,27,0,"0 .. 20,000",0,0,0,0,499,499,0,1
754330,Nogibator: Way Of Legs,"TheDreik, Xitilon",Xitilon,,25,19,0,"0 .. 20,000",0,0,0,0,299,299,0,0
767460,Technotron Defense,CASGames,CASGames,,24,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
745890,This Is Not A Jumping Game,Heero,Heero,,120,5,0,"0 .. 20,000",7,0,7,0,399,399,0,0
754520,Animals Memory,Laush Dmitriy Sergeevich,Laush Dmitriy Sergeevich,,36,6,0,"0 .. 20,000",0,0,0,0,499,499,0,0
752570,Song of Memories (Complete Scenario),"Future Tech Lab Co.,Ltd.","Future Tech Lab Co.,Ltd.",,67,45,0,"0 .. 20,000",0,0,0,0,3999,3999,0,0
702680,Wattam,Funomena,Annapurna Interactive,,165,38,0,"0 .. 20,000",9,0,9,0,1999,1999,0,3
708820,Baby Hands,Chicken Waffle,Chicken Waffle,,36,12,0,"0 .. 20,000",395,0,422,0,1999,1999,0,2
765780,Little Smart Planet,Little Smart Planet,Little Smart Planet,,1,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
677210,Gift to Humanity,Ultima Games,Ultima Games,,12,10,0,"0 .. 20,000",161,0,161,0,299,299,0,0
593740,Dragon Climax,SEEP,SEEP,,22,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0
749540,Wild Wolf,Altai Game Studio,Altai Game Studio,,72,64,0,"0 .. 20,000",14,0,14,0,999,999,0,0
669500,Himeko Sutori,"Rockwell Studios, LLC","Rockwell Studios, LLC",,137,32,0,"0 .. 20,000",1,0,1,0,2299,2299,0,4
761350,Booth: A Dystopian Adventure,Guanpeng Chen,Guanpeng Chen,,231,18,0,"0 .. 20,000",0,0,0,0,999,999,0,4
671090,Oik Memory,Crew Lab,Crew Lab,,152,23,0,"0 .. 20,000",29,0,29,0,99,99,0,1
769980,Lock Her Up: The Trump Supremacy,Three Guys Game Studio,Three Guys Game Studio,,15,7,0,"0 .. 20,000",0,0,0,0,499,499,0,0
719180,Revulsion,Russell Meakim,Russell Meakim,,55,13,0,"0 .. 20,000",0,0,0,0,999,999,0,0
576670,Sky Is Arrows,"2,000 Damage",Sometimes You,,11,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
741250,The Sand Man,Uri Games,PLAYISM,,117,7,0,"0 .. 20,000",0,0,0,0,299,299,0,2
764670,Sea Dogs,Akella,Akella,,63,22,0,"0 .. 20,000",0,0,0,0,1199,1199,0,3
771610,NeoBalls,BJGameInd,BJGameInd,,44,32,0,"0 .. 20,000",265,0,265,0,99,99,0,0
758250,Taste of Power,OneOcean LLC,OneOcean LLC,,44,21,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
770790,FormFish,David CAYE,David CAYE,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
761670,Grisaia Phantom Trigger Vol.4,Frontwing,Frontwing USA,,94,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
779150,Shadow of Something,The Pleasure Warlock,The Pleasure Warlock,,0,5,0,"0 .. 20,000",0,0,0,0,299,299,0,0
761000,Floresia I : Intemporel,M-Slam,M-Slam,,14,13,0,"0 .. 20,000",0,0,0,0,0,0,0,0
749850,DragonFangZ - The Rose & Dungeon of Time,Toydea Inc.,Toydea Inc.,,111,36,0,"0 .. 20,000",3891,0,3891,0,2499,2499,0,3
713060,The Beanstalk,Beanstalk VR Team (BYU),Grant Hansen,,9,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
776370,Next 2,Pirotexnik,Pirotexnik,,83,17,0,"0 .. 20,000",659,0,659,0,99,99,0,0
781220,Drakkhen,Infogrames,Classics Digital,,18,12,0,"0 .. 20,000",0,0,0,0,499,499,0,0
774131,Nostradamus - The Four Horsemen of the Apocalypse,Just Funny Games,Microïds Indie,,7,14,0,"0 .. 20,000",0,0,0,0,799,799,0,0
753900,End Space,Orange Bridge Studios,Orange Bridge Studios,,59,24,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
764970,Bubble Struggle: Adventures,Kresimir Cvitanovic,Aditon Inc,,10,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
758560,Versus World,Two Zoos,Two Zoos,,77,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0
777550,King Battle,Qian Light  Network Technology,Qian Light  Network Technology,,2,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
744050,Space Invaders Extreme,TAITO CORP.,"Degica, TAITO CORP.",,134,13,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
682080,Pato Box,"Bromio, 2think design studio",Bromio,,70,12,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
777790,Final Directive,Lazy Monday Games,Lazy Monday Ltd,,76,11,0,"0 .. 20,000",0,0,0,0,199,199,0,0
772320,Yeti's Parole Officer,Choice of Games,Choice of Games,,3,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
787260,Universe Balancing Bureau,Game Kombinat,Game Kombinat,,19,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
709080,The Bears And The Bees,Damsel Stone,Damsel Stone,,17,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
787710,Comrades and Barons: Solitaire of Bloody 1919,Maris Ozols,Maris Ozols,,37,5,0,"0 .. 20,000",0,0,0,0,999,999,0,0
765210,Your Royal Gayness,Lizard Hazard Games,Lizard Hazard Games,,80,24,0,"0 .. 20,000",55,0,55,0,1499,1499,0,1
781050,Evie,Chilla's Art,Chilla's Art,,46,45,0,"0 .. 20,000",0,0,0,0,299,299,0,0
793080,ばるばろっさ! ～すすめ? 赤軍少女旅団～(全年齢版),Flying Panjandrum / ふらいんぐパンジャンドラム,Flying Panjandrum / ふらいんぐパンジャンドラム,,2,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
694550,Audio Forager,Cabbibo,Cabbibo,,12,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
772440,Sky Ball,SPS,SPS,,5,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
786630,MY 1980's DASHBOARD,Pippala Games,Pippala Games,,51,12,0,"0 .. 20,000",0,0,0,0,399,399,0,0
794950,The Frosty Leaves 寒叶下的薄冰,凝冰剑斩,凝冰剑斩,,49,8,0,"0 .. 20,000",0,0,0,0,99,99,0,0
790290,Lonely in the Winter,SoyeR,SoyeR,,41,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
774411,Temple of Xiala,Hannes Delbeke,Hannes Delbeke,,35,30,0,"0 .. 20,000",28,0,28,0,199,199,0,0
797570,Go Morse Go! Arcade Edition,Impostor Cat Games,Impostor Cat Games,,44,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
746660,Throw Anything,Visual Light,Visual Light,,20,4,0,"0 .. 20,000",0,0,0,0,1699,1699,0,1
801780,"Haters, kill them all!",CSM,W.T.B.,,8,22,0,"0 .. 20,000",0,0,0,0,199,199,0,0
788730,Mortar and Pestle,RD's Gaming Studio,RD's Gaming Studio,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
796520,Ice Cream Factory,Ryan Silberman,Ryan Silberman,,11,14,0,"0 .. 20,000",0,0,0,0,299,299,0,0
690620,Downward Spiral: Horus Station,3rd Eye Studios,3rd Eye Studios,,90,24,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
758570,TOMORROW DON'T COME - Puzzling Depression,Peace &amp; Love Games,Peace &amp; Love Games,,125,25,0,"0 .. 20,000",0,0,0,0,299,299,0,0
786720,Eternal Man: Forest,eProdigy,advocatus,,16,8,0,"0 .. 20,000",0,0,0,0,99,99,0,0
803320,Haldor,URDevTeam,Metal Fox,,7,27,0,"0 .. 20,000",0,0,0,0,99,99,0,0
806610,Trivia Vault Basketball Trivia,Ripknot Systems,Ripknot Systems,,29,19,0,"0 .. 20,000",0,0,0,0,999,999,0,0
773150,Subscribe & Punch!,"Hashieve, IronEqual",Hashieve,,19,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
794760,ABYSS CRAWLERS plus,YANEURAGAMES,YANEURAGAMES,,64,7,0,"0 .. 20,000",0,0,0,0,499,499,0,0
807340,Frank the Miner,Classic Game Software,Droid Riot,,12,24,0,"0 .. 20,000",0,0,0,0,99,99,0,0
803870,NickProject,Velaris Studio,Velaris Studio,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
750170,Diesel Railcar Simulator,Lapioware,Lapioware,,218,12,0,"0 .. 20,000",0,0,0,0,1799,1799,0,4
798170,Dive,Bala Vicknesh,Bala Vicknesh,,11,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
811540,Amazon Rush,Victor Corradi,Corradi Games,,6,24,0,"0 .. 20,000",0,0,0,0,99,99,0,0
810220,FAUCET VR,GALBRO INC.,GALBRO INC.,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
807830,Pottery Crafts: Hand-Made Simulator,One Tap Games,One Tap Games,,4,18,0,"0 .. 20,000",0,0,0,0,399,399,0,0
707060,Beast Quest,Torus Games,Maximum Games,,14,20,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
812110,Alice in Wonderland - Hidden Objects,Mzonestudio,Microïds Indie,,30,18,0,"0 .. 20,000",0,0,0,0,199,199,0,0
794650,I saw IT,evlavv_studio,evlavv_studio,,14,30,0,"0 .. 20,000",0,0,0,0,99,99,0,0
799910,Cheitha,Headshot Labs,Headshot Labs,,15,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
798350,Capsule Jump,Generouz Entertainment,ZuHause Studios,,2,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
793480,Trick Shot,Neobite Games,Neobite Games,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
645270,30 days to survive,HeX,Laush Studio,,74,18,0,"0 .. 20,000",0,0,0,0,599,599,0,0
813300,CODE CRACKER 代码破译者,致意,致意,,123,9,0,"0 .. 20,000",0,0,0,0,899,899,0,0
805280,Dead Rain - New Zombie Virus,Tiny devbox,Tiny devbox,,32,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
813200,DDS(D.I.Y Drone Simulator) Demo,Juicy Lab,Juicy Lab,,3,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
813590,Solas and the White Winter,Savepoint Studios,Savepoint Studios,,16,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
735810,Cyber Surf,"Nathan Ralph, Jon (Assan) Bryant, Jonathan Ribarro, Xander Kyle Puckett, Matthew Myers",I.E.D. Studios,,9,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
814650,Pushover,Ocean Software,Classics Digital,,23,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
816080,Ultimate Select Hero / 究极勇者的选择传说,nitopu,Pujia8 Studio,,66,10,0,"0 .. 20,000",1,0,1,0,199,199,0,0
800200,Witching Tower VR,Daily Magic Productions,Daily Magic Productions,,85,23,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
803260,Survive in Angaria,Cloaz Studio,Cloaz Studio,,33,9,0,"0 .. 20,000",0,0,0,0,299,299,0,0
809310,Sipho,All Parts Connected,All Parts Connected,,86,17,0,"0 .. 20,000",0,0,0,0,1399,1399,0,3
822460,Trivia Vault: Auto Racing Trivia,Ripknot Systems,Ripknot Systems,,28,23,0,"0 .. 20,000",0,0,0,0,999,999,0,0
821850,Old Factory,Falco Software,,,5,21,0,"0 .. 20,000",0,0,0,0,99,99,0,0
777310,Battle Of Keys,Tero Lunkka,Tero Lunkka,,4,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0
649970,Hero's Story,Silentplaygames,Silentplaygames,,6,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
764990,"Whack the Serial Killer 20 Ways plus Neighbour, Burglars...",Whack It,Whack It,,43,6,0,"0 .. 20,000",0,0,0,0,0,0,0,1
793680,Fission Superstar X,Turbo Pelvis 3000 inc.,Turbo Pelvis 3000 inc.,,112,18,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
823510,Precision Sniping: Competitive,Salsawi,Salsawi Games,,3,5,0,"0 .. 20,000",0,0,0,0,199,199,0,0
819870,7 Days in Dream 光尘,0Cube,0Cube,,31,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
801060,ArcBall,VladProduction,VladProduction,,13,44,0,"0 .. 20,000",0,0,0,0,99,99,0,0
813400,在这个世界的尽头，你与我被遗忘的传说,虚无制作组（Nilgamer）,虚无制作组（Nilgamer）,,31,12,0,"0 .. 20,000",0,0,0,0,199,199,0,0
766320,The Mage's Tale,inXile Entertainment,inXile Entertainment,,100,25,0,"0 .. 20,000",261,0,261,0,2999,2999,0,0
738720,Bug Attack!,The Ludicrous Ones,The Ludicrous Ones,,6,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
812360,Monsters of Kanji,sleepy-racoon,sleepy-racoon,,6,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
817190,Next 3,Pirotexnik,Pirotexnik,,117,9,0,"0 .. 20,000",659,0,659,0,99,99,0,0
829250,Craft and Dungeon,Victor Corradi,Corradi Games,,14,25,0,"0 .. 20,000",0,0,0,0,99,99,0,0
727930,Second Hand: Frankie's Revenge,Rikodu,Rikodu,,92,22,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0
829280,Kaze and the Wild Masks,PixelHive,SOEDESCO,,438,9,0,"0 .. 20,000",0,0,0,0,1999,1999,0,8
726950,Dark Rose Valkyrie,"Idea Factory, Compile Heart",Idea Factory International,,56,82,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
757490,Mapas do Horizonte - Um jogo para conhecer BH,LED - UFMG,LED,,8,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
